"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PDLIM1","PDLIM1",-0.734215219771257,5.67878603260774,-13.725740989533,5.63081215853817e-11,1.44550992127044e-08,15.4475736160587
"GAS7","GAS7",-0.542977492456826,8.688679540014,-13.5845324595218,6.67810826650132e-11,1.68428920068812e-08,15.278927880508
"PLA2G4A","PLA2G4A",-0.96808823259398,3.24617105431641,-13.5192167815272,7.22998027801989e-11,1.7920378702899e-08,15.200369296005
"ABAT","ABAT",-1.07425534556974,4.40314369394024,-13.4616886620433,7.75575482700539e-11,1.86554624229256e-08,15.1308855192259
"CFH","CFH",2.63356706725145,1.16007712427854,13.4584959570234,7.78608615314089e-11,1.86554624229256e-08,15.1270212614264
"RTKN","RTKN",-0.426880946907997,6.39919951860731,-13.3957602590044,8.40806075771871e-11,1.98154559758958e-08,15.0509175994637
"CADM1","CADM1",-0.519096132425941,6.89671635751103,-13.359685387477,8.78915286834068e-11,2.03794938121396e-08,15.0070068807184
"COL5A2","COL5A2",1.06244105898689,8.59269962071112,13.3346277820295,9.064507099844e-11,2.06843419154535e-08,14.9764422524027
"MID1","MID1",-0.877649825014108,5.1446839666752,-13.2412269626266,1.01733791856085e-10,2.2851952995673e-08,14.8620478814981
"IGF2BP3","IGF2BP3",0.750050618979211,6.21324221650096,13.2177382232011,1.04740750696785e-10,2.31654312617997e-08,14.8331633161599
"C3","C3",-0.971801618605806,3.71305023590676,-13.1923916840244,1.0809048723119e-10,2.35440734005392e-08,14.801941494724
"PBX3","PBX3",1.07351415117492,5.18213911265944,13.1426980665431,1.14988596290164e-10,2.46727770189163e-08,14.7405697453213
"PLEKHA7","PLEKHA7",-1.03226429074187,2.62596950615094,-13.1053880411633,1.20470767296295e-10,2.53456220582552e-08,14.6943526208056
"CAP2","CAP2",-0.74293835691402,3.90739735745881,-13.0975922496229,1.2165052323453e-10,2.53456220582552e-08,14.6846806028984
"ITGA10","ITGA10",1.42937088689561,4.39183170962015,13.0812094678935,1.24169481467698e-10,2.55008637939948e-08,14.6643378804069
"FRMD6","FRMD6",0.548215483414402,6.97326258305519,12.7723639766246,1.83460417457719e-10,3.71468586108757e-08,14.2764629398099
"C5AR1","C5AR1",2.42761864390024,0.87402837498222,12.7496366729896,1.88863903636421e-10,3.77098260927386e-08,14.2475877417451
"KCNMA1","KCNMA1",0.840944456633902,4.86759987871651,12.6768915371952,2.07311209248199e-10,4.08261088240015e-08,14.1548540970912
"UTS2","UTS2",6.31848361825685,-0.883913729154334,12.6374812147207,2.18086327716614e-10,4.23676898277574e-08,14.1044163462872
