"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","group","Pos_neg"
"ENSG00000188554",-0.06244984,7.444926,-1.500325,0.1494566,0.1961906,-7.640551,"NBR1","Not_significant",NA
"ENSG00000051596",-0.0365123,2.885677,-0.3301335,0.7447993,0.7856911,-7.641633,"THOC3","Not_significant",NA
"ENSG00000153044",-0.06556072,5.6358,-1.281621,0.2149203,0.2710148,-7.641695,"CENPH","Not_significant",NA
"ENSG00000198753",0.0784735,5.392238,1.238799,0.2300414,0.2878115,-7.641711,"PLXNB3","Not_significant",NA
"ENSG00000104299",-0.07108323,4.352329,-0.998026,0.3304213,0.3941453,-7.642541,"INTS9","Not_significant",NA
"ENSG00000168818",-0.07287444,4.824236,-1.11848,0.2768743,0.3379343,-7.645025,"STX18","Not_significant",NA
"ENSG00000160908",0.0724591,4.720127,1.0933,0.287509,0.3495026,-7.645255,"ZNF394","Not_significant",NA
"ENSG00000271533",-0.02675549,2.788878,-0.1978613,0.8451899,0.8729158,-7.646146,NA,"Not_significant",NA
"ENSG00000164823",0.07467566,5.363605,1.227754,0.2340708,0.2920832,-7.648619,"OSGIN2","Not_significant",NA
"ENSG00000175634",-0.07892534,5.59598,-1.268856,0.2193448,0.2758407,-7.649147,"RPS6KB2","Not_significant",NA
"ENSG00000115661",0.07866524,4.065632,0.9031622,0.3773989,0.4422768,-7.649508,"STK16","Not_significant",NA
"ENSG00000197785",-0.0693952,6.38517,-1.382145,0.1824665,0.2345574,-7.65053,"ATAD3A","Not_significant",NA
"ENSG00000125863",-0.07132783,5.676102,-1.280334,0.2153632,0.2714909,-7.651386,"MKKS","Not_significant",NA
"ENSG00000169612",0.0454004,3.007162,0.4072927,0.6882039,0.7361018,-7.651529,"RAMAC","Not_significant",NA
"ENSG00000103241",0.05407615,3.083299,0.459206,0.6511349,0.703157,-7.652829,"FOXF1","Not_significant",NA
"ENSG00000170271",0.03100996,2.843164,0.2430584,0.8104841,0.842944,-7.653697,"FAXDC2","Not_significant",NA
"ENSG00000125375",0.07081236,3.871858,0.8309951,0.4159785,0.4813788,-7.655292,"DMAC2L","Not_significant",NA
"ENSG00000182117",0.06692276,6.404499,1.380619,0.1829283,0.2349694,-7.655692,"NOP10","Not_significant",NA
"ENSG00000198718",-0.07197135,3.769151,-0.7919329,0.4378736,0.5029077,-7.656497,"TOGARAM1","Not_significant",NA
"ENSG00000111786",-0.06642088,6.771903,-1.422205,0.1706758,0.2210248,-7.657314,"SRSF9","Not_significant",NA
"ENSG00000088727",0.03334934,2.912427,0.3059547,0.762863,0.8017949,-7.65828,"KIF9","Not_significant",NA
"ENSG00000198736",0.07356884,4.47355,1.016448,0.3217914,0.3851666,-7.658344,"MSRB1","Not_significant",NA
"ENSG00000167378",-0.07625055,4.743282,-1.086017,0.2906394,0.352895,-7.659399,"IRGQ","Not_significant",NA
"ENSG00000267080",-0.04217481,2.995817,-0.3785036,0.7091224,0.7545691,-7.659694,"ASB16-AS1","Not_significant",NA
"ENSG00000143630",0.02640199,2.845781,0.217183,0.830309,0.8595693,-7.660809,"HCN3","Not_significant",NA
"ENSG00000229180",-0.04390959,2.971697,-0.3538027,0.7272616,0.7703638,-7.661192,"GS1-124K5.11","Not_significant",NA
"ENSG00000175592",-0.05627832,9.275086,-1.627942,0.1194952,0.1608366,-7.661503,"FOSL1","Not_significant",NA
"ENSG00000185800",-0.07542215,6.178615,-1.346875,0.1933784,0.2468281,-7.661813,"DMWD","Not_significant",NA
"ENSG00000196911",-0.03611711,2.943697,-0.324638,0.7488921,0.7892572,-7.662356,"KPNA5","Not_significant",NA
"ENSG00000214717",0.06842461,5.09195,1.161438,0.2594038,0.3195443,-7.663339,"ZBED1","Not_significant",NA
"ENSG00000126746",-0.06529968,6.100869,-1.334883,0.1972038,0.2511131,-7.66363,"ZNF384","Not_significant",NA
"ENSG00000164219",-0.07679965,4.573325,-1.038451,0.3116936,0.3748442,-7.66377,"PGGT1B","Not_significant",NA
"ENSG00000213985",-0.06320765,3.668984,-0.7430745,0.4662446,0.5302077,-7.663902,NA,"Not_significant",NA
"ENSG00000173275",-0.03113528,2.890036,-0.2582746,0.7988858,0.8330185,-7.665121,"ZNF449","Not_significant",NA
"ENSG00000239305",0.07742336,4.145145,0.9097339,0.3740074,0.4389833,-7.666841,"RNF103","Not_significant",NA
"ENSG00000100376",0.06491769,3.74019,0.767288,0.4520487,0.5162898,-7.667121,"FAM118A","Not_significant",NA
"ENSG00000167272",0.07857408,4.82498,1.0984,0.2853311,0.3470074,-7.667139,"POP5","Not_significant",NA
"ENSG00000241932",-0.04556695,3.059344,-0.4105565,0.6858482,0.7338912,-7.667187,NA,"Not_significant",NA
"ENSG00000205423",-0.07530783,4.026775,-0.870358,0.3946327,0.4597179,-7.667643,"CNEP1R1","Not_significant",NA
"ENSG00000100395",-0.0722973,5.096016,-1.157001,0.2611694,0.3213857,-7.669537,"L3MBTL2","Not_significant",NA
"ENSG00000197021",-0.06610999,3.584521,-0.6992485,0.4926067,0.5557751,-7.669845,"CXorf40B","Not_significant",NA
"ENSG00000176473",-0.01622092,2.831651,-0.1410246,0.8892889,0.9100974,-7.670484,"WDR25","Not_significant",NA
"ENSG00000237931",-0.04207496,2.96544,-0.3213221,0.7513653,0.7913118,-7.670578,NA,"Not_significant",NA
"ENSG00000260062",-0.04868365,3.07605,-0.4118994,0.6848799,0.733091,-7.671983,NA,"Not_significant",NA
"ENSG00000242169",0.06413219,3.536443,0.6744309,0.5079096,0.5706772,-7.672029,NA,"Not_significant",NA
"ENSG00000184110",-0.05527284,3.206073,-0.4988306,0.6234472,0.678052,-7.67304,"EIF3C","Not_significant",NA
"ENSG00000236144",0.06608407,4.230288,0.9298142,0.3637709,0.4287852,-7.673085,"TMEM147-AS1","Not_significant",NA
"ENSG00000064601",0.06019908,7.229973,1.457035,0.1609314,0.2098447,-7.673301,"CTSA","Not_significant",NA
"ENSG00000231500",0.05866984,8.102177,1.53391,0.1410252,0.1864185,-7.673621,"RPS18","Not_significant",NA
"ENSG00000158079",-0.07218883,4.160961,-0.9060776,0.3758918,0.440946,-7.674906,"PTPDC1","Not_significant",NA
"ENSG00000141696",0.06977156,5.879274,1.292991,0.2110379,0.2666655,-7.675588,"P3H4","Not_significant",NA
"ENSG00000132406",-0.05165715,3.280134,-0.5359416,0.598025,0.6547978,-7.676783,"TMEM128","Not_significant",NA
"ENSG00000100372",-0.07424765,5.011349,-1.13212,0.2712359,0.3321256,-7.676937,"SLC25A17","Not_significant",NA
"ENSG00000078124",0.07442389,5.334322,1.197848,0.2452519,0.3041629,-7.677532,"ACER3","Not_significant",NA
"ENSG00000281332",0.03949736,3.054318,0.380539,0.7076355,0.7533244,-7.677869,NA,"Not_significant",NA
"ENSG00000169020",-0.08036389,4.952565,-1.116675,0.2776271,0.3388034,-7.679686,"ATP5ME","Not_significant",NA
"ENSG00000110455",0.06024677,3.339081,0.5636164,0.579403,0.6372628,-7.679869,"ACCS","Not_significant",NA
"ENSG00000138802",0.06803436,6.215174,1.336606,0.1966506,0.2505046,-7.681368,"SEC24B","Not_significant",NA
"ENSG00000126787",0.07674987,6.321675,1.350462,0.1922452,0.2455704,-7.681539,"DLGAP5","Not_significant",NA
"ENSG00000185803",-0.07717551,6.215125,-1.336356,0.1967309,0.2505876,-7.681703,"SLC52A2","Not_significant",NA
"ENSG00000159199",0.06666151,5.954938,1.299459,0.2088538,0.264233,-7.681793,"ATP5MC1","Not_significant",NA
"ENSG00000072121",0.0837034,4.768479,1.070748,0.2972829,0.3597002,-7.682097,"ZFYVE26","Not_significant",NA
"ENSG00000123552",-0.0672307,3.90459,-0.8098519,0.427742,0.4927958,-7.682958,"USP45","Not_significant",NA
"ENSG00000162825",-0.01939148,2.884385,-0.1703873,0.8664509,0.8904535,-7.683007,"NBPF20","Not_significant",NA
"ENSG00000105173",-0.06858191,5.03475,-1.131727,0.2713969,0.3322738,-7.683132,"CCNE1","Not_significant",NA
"ENSG00000162076",-0.0664431,4.078254,-0.8685697,0.3955867,0.4606267,-7.684414,"FLYWCH2","Not_significant",NA
"ENSG00000109686",-0.07196286,5.095595,-1.143433,0.2666236,0.3273703,-7.684795,"SH3D19","Not_significant",NA
"ENSG00000198837",-0.05583127,7.292588,-1.45421,0.1617046,0.2106876,-7.685424,"DENND4B","Not_significant",NA
"ENSG00000126091",0.03615036,3.035033,0.3390401,0.7381825,0.7798992,-7.687161,"ST3GAL3","Not_significant",NA
"ENSG00000105708",-0.02263437,2.905078,-0.1833649,0.856394,0.8821822,-7.687303,"ZNF14","Not_significant",NA
"ENSG00000112877",-0.05873398,3.407594,-0.5877729,0.5633916,0.6225363,-7.687493,"CEP72","Not_significant",NA
"ENSG00000177707",-0.07942439,5.116668,-1.144942,0.2660131,0.326669,-7.688128,"NECTIN3","Not_significant",NA
"ENSG00000156030",-0.07111027,6.475043,-1.36319,0.1882681,0.2410087,-7.690081,"ELMSAN1","Not_significant",NA
"ENSG00000143499",0.05914598,6.453164,1.36011,0.1892245,0.2421211,-7.690533,"SMYD2","Not_significant",NA
"ENSG00000103150",-0.01231023,2.874596,-0.08944175,0.9296379,0.9442385,-7.690864,"MLYCD","Not_significant",NA
"ENSG00000198198",0.07745802,5.684941,1.247756,0.2268129,0.2842215,-7.693121,"SZT2","Not_significant",NA
"ENSG00000131797",-0.04777363,3.196058,-0.4472199,0.659616,0.7104412,-7.695173,"CLUHP3","Not_significant",NA
"ENSG00000175567",-0.05065137,3.218413,-0.4617501,0.649341,0.7016023,-7.695493,"UCP2","Not_significant",NA
"ENSG00000169375",0.07183652,6.666597,1.38136,0.1827038,0.2347717,-7.696072,"SIN3A","Not_significant",NA
"ENSG00000137871",-0.07344116,4.871551,-1.081474,0.2926049,0.3550221,-7.697495,"ZNF280D","Not_significant",NA
"ENSG00000128709",0.05370832,3.396002,0.5639888,0.5791544,0.6370315,-7.697848,"HOXD9","Not_significant",NA
"ENSG00000144118",-0.06240053,6.046589,-1.300036,0.2086599,0.2640219,-7.698017,"RALB","Not_significant",NA
"ENSG00000145241",-0.07240254,3.654333,-0.690218,0.498144,0.5612417,-7.698031,"CENPC","Not_significant",NA
"ENSG00000136319",-0.07137741,3.874333,-0.7798492,0.4447891,0.5093988,-7.698105,"TTC5","Not_significant",NA
"ENSG00000198160",0.06716882,6.105503,1.307532,0.2061525,0.2611872,-7.69918,"MIER1","Not_significant",NA
"ENSG00000159399",0.06577188,6.848205,1.39895,0.1774434,0.2289196,-7.699755,"HK2","Not_significant",NA
"ENSG00000125503",0.0719681,6.299336,1.332218,0.198062,0.2520796,-7.70134,"PPP1R12C","Not_significant",NA
"ENSG00000092201",-0.05257475,8.416084,-1.539174,0.1397401,0.1849992,-7.70214,"SUPT16H","Not_significant",NA
"ENSG00000197302",-0.04412479,3.152601,-0.3972139,0.6954992,0.7426403,-7.702983,"ZNF720","Not_significant",NA
"ENSG00000106153",-0.07544157,7.344275,-1.446186,0.1639169,0.2133526,-7.703149,"CHCHD2","Not_significant",NA
"ENSG00000139826",-0.06898835,4.836807,-1.067146,0.2988661,0.3614053,-7.703802,"ABHD13","Not_significant",NA
"ENSG00000183018",0.07819514,3.601981,0.6564427,0.5191675,0.5813221,-7.704899,"SPNS2","Not_significant",NA
"ENSG00000218175",0.07101591,7.039372,1.414233,0.1729719,0.2237019,-7.706155,NA,"Not_significant",NA
"ENSG00000162714",-0.06138026,6.511667,-1.355231,0.1907475,0.2438259,-7.706285,"ZNF496","Not_significant",NA
"ENSG00000157954",0.06350201,6.67398,1.37444,0.1848073,0.2370897,-7.706369,"WIPI2","Not_significant",NA
"ENSG00000261461",-0.05905895,3.572617,-0.6393678,0.5299812,0.5914778,-7.707293,NA,"Not_significant",NA
"ENSG00000124151",0.06929414,6.116726,1.301803,0.2080666,0.2633514,-7.708391,"NCOA3","Not_significant",NA
"ENSG00000101343",0.06071688,5.955877,1.277163,0.2164575,0.2727049,-7.709815,"CRNKL1","Not_significant",NA
"ENSG00000115041",-0.01056812,2.931313,-0.07938293,0.9375324,0.9503988,-7.710145,"KCNIP3","Not_significant",NA
"ENSG00000149182",0.07631002,5.956644,1.276457,0.2167018,0.272992,-7.710768,"ARFGAP2","Not_significant",NA
"ENSG00000196914",0.0660401,7.412663,1.446824,0.1637402,0.2131393,-7.710993,"ARHGEF12","Not_significant",NA
"ENSG00000165912",-0.0806317,6.304432,-1.325303,0.2003028,0.2545132,-7.711155,"PACSIN3","Not_significant",NA
"ENSG00000086475",-0.06373913,5.685453,-1.232539,0.2323185,0.2901799,-7.711659,"SEPHS1","Not_significant",NA
"ENSG00000079308",-0.05835289,3.663735,-0.6738231,0.5082878,0.5709477,-7.712471,"TNS1","Not_significant",NA
"ENSG00000088826",-0.0763882,4.606971,-0.9987032,0.3301012,0.3938748,-7.713409,"SMOX","Not_significant",NA
"ENSG00000198755",-0.06451958,8.176972,-1.512128,0.1464475,0.1926666,-7.713655,"RPL10A","Not_significant",NA
"ENSG00000134153",-0.05961739,6.598217,-1.359743,0.1893388,0.2422487,-7.714012,"EMC7","Not_significant",NA
"ENSG00000107821",-0.00486203,2.939826,-0.03883704,0.9694129,0.9755011,-7.715431,"KAZALD1","Not_significant",NA
"ENSG00000101457",-0.05968344,6.211928,-1.309241,0.2055843,0.2605469,-7.715755,"DNTTIP1","Not_significant",NA
"ENSG00000115306",0.06294928,9.182915,1.584124,0.1291574,0.1724035,-7.717441,"SPTBN1","Not_significant",NA
"ENSG00000131844",-0.05516951,7.550239,-1.454505,0.1616235,0.2106149,-7.717883,"MCCC2","Not_significant",NA
"ENSG00000173992",-0.0689132,4.005305,-0.8034947,0.4313195,0.4963428,-7.717981,"CCS","Not_significant",NA
"ENSG00000101138",-0.05929752,6.228016,-1.309248,0.2055819,0.2605469,-7.718532,"CSTF1","Not_significant",NA
"ENSG00000170855",0.0721135,5.323388,1.160235,0.2598819,0.3200398,-7.718603,"TRIAP1","Not_significant",NA
"ENSG00000143437",0.06338136,5.596135,1.211241,0.2401955,0.2985826,-7.71867,"ARNT","Not_significant",NA
"ENSG00000196295",-0.07074441,3.886348,-0.7579558,0.4574886,0.5215351,-7.718864,"GARS-DT","Not_significant",NA
"ENSG00000198947",-0.03284651,3.10196,-0.3056703,0.7630763,0.8019684,-7.720081,"DMD","Not_significant",NA
"ENSG00000137818",0.07872887,9.72446,1.619168,0.1213796,0.1631747,-7.720326,"RPLP1","Not_significant",NA
"ENSG00000254004",0.07157975,4.700284,1.016416,0.3218065,0.3851666,-7.720623,"ZNF260","Not_significant",NA
"ENSG00000142892",-0.06907495,5.739208,-1.233645,0.2319152,0.2898286,-7.721189,"PIGK","Not_significant",NA
"ENSG00000144401",0.05673674,3.380309,0.5118687,0.6144581,0.6697026,-7.721805,"METTL21A","Not_significant",NA
"ENSG00000119632",-0.05149235,3.436543,-0.5442962,0.5923725,0.649463,-7.722082,"IFI27L2","Not_significant",NA
"ENSG00000156381",0.06317175,4.04927,0.8137185,0.4255753,0.4906682,-7.722474,"ANKRD9","Not_significant",NA
"ENSG00000166439",0.08289091,4.880601,1.058687,0.3026072,0.3651853,-7.723851,"RNF169","Not_significant",NA
"ENSG00000119559",0.06826604,4.662866,1.002886,0.3281293,0.3918877,-7.724174,"C19orf25","Not_significant",NA
"ENSG00000178988",-0.06692264,6.266266,-1.309009,0.2056613,0.2606064,-7.72547,"MRFAP1L1","Not_significant",NA
"ENSG00000134146",-0.04920019,3.364562,-0.4948528,0.6262019,0.6807165,-7.725841,"DPH6","Not_significant",NA
"ENSG00000100599",0.07236257,5.408255,1.170128,0.255972,0.3158318,-7.726131,"RIN3","Not_significant",NA
"ENSG00000233971",0.05524677,3.621683,0.6330152,0.5340356,0.5951727,-7.726633,NA,"Not_significant",NA
"ENSG00000234648",-0.07638469,4.688399,-1.007267,0.3260724,0.3896831,-7.726715,NA,"Not_significant",NA
"ENSG00000164002",-0.02445172,3.031719,-0.1882139,0.8526427,0.8791518,-7.727811,"EXO5","Not_significant",NA
"ENSG00000158411",-0.07450737,4.305628,-0.8935309,0.3824062,0.4474823,-7.72828,"MITD1","Not_significant",NA
"ENSG00000170619",0.06497737,4.364838,0.9122591,0.3727097,0.4377692,-7.728281,"COMMD5","Not_significant",NA
"ENSG00000166135",0.06294058,6.458215,1.330911,0.1984842,0.252492,-7.72912,"HIF1AN","Not_significant",NA
"ENSG00000005469",-0.0605856,3.543181,-0.5902472,0.5617646,0.6209863,-7.729135,"CROT","Not_significant",NA
"ENSG00000111752",0.03844115,3.130929,0.3061961,0.7626819,0.8016553,-7.729249,"PHC1","Not_significant",NA
"ENSG00000085382",0.04485159,3.301857,0.4455418,0.6608072,0.7114755,-7.729672,"HACE1","Not_significant",NA
"ENSG00000053254",0.07404747,4.672837,0.9996487,0.3296547,0.3934551,-7.730084,"FOXN3","Not_significant",NA
"ENSG00000130758",0.07644477,4.327261,0.8981782,0.3799847,0.4449933,-7.730234,"MAP3K10","Not_significant",NA
"ENSG00000060642",-0.04781738,3.317334,-0.4549075,0.6541709,0.7056755,-7.73032,"PIGV","Not_significant",NA
"ENSG00000066455",0.0636403,5.283851,1.1419,0.2672453,0.3279883,-7.730444,"GOLGA5","Not_significant",NA
"ENSG00000116198",0.06379131,5.93449,1.256952,0.2235342,0.2805513,-7.730664,"CEP104","Not_significant",NA
"ENSG00000179335",0.06078692,6.096868,1.280689,0.215241,0.2713574,-7.731296,"CLK3","Not_significant",NA
