"","Untreated__WT","Untreated__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__WT","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__WT","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__MED12_KO","vemurafenib_and_trametinib__WT","vemurafenib_and_trametinib__ARID1A_KO","vemurafenib_and_trametinib__MED12_KO","Untreated__WT.1","Untreated__ARID1A_KO.1","Untreated__MED12_KO.1","Vermurafenib_1uM__WT.1","Vermurafenib_1uM__ARID1A_KO.1","Vermurafenib_1uM__MED12_KO.1","Trametinib_10nM__WT.1","Trametinib_10nM__ARID1A_KO.1","Trametinib_10nM__MED12_KO.1","vemurafenib_and_trametinib__WT.1","vemurafenib_and_trametinib__ARID1A_KO.1","vemurafenib_and_trametinib__MED12_KO.1","Untreated__WT.2","Untreated__ARID1A_KO.2","Untreated__MED12_KO.2","Vermurafenib_1uM__WT.2","Vermurafenib_1uM__ARID1A_KO.2","Vermurafenib_1uM__MED12_KO.2","Trametinib_10nM__WT.2","Trametinib_10nM__ARID1A_KO.2","Trametinib_10nM__MED12_KO.2","vemurafenib_and_trametinib__WT.2","vemurafenib_and_trametinib__ARID1A_KO.2","vemurafenib_and_trametinib__MED12_KO.2"
"TBR1",-0.601002467890935,-0.423032642296204,-0.595060879167695,-0.397739722034525,-0.476213877793391,-0.525955140047523,-0.561198621546248,-0.217020740668791,-0.499122574791416,-0.522172005108577,-0.159947655299643,-0.597108198333608,-0.740324688142864,-0.318516295243297,-0.626200767667934,-0.58886338315642,-0.164370689147924,-0.439504298407699,-0.556665387952885,-0.123443467485653,-0.590433788108554,-0.528753709410703,-0.29324009003609,-0.52187913323052,-0.554799478973961,-0.351848670755455,-0.51693357914107,-0.482435091091003,-0.110297425031647,-0.470187491468118,-0.298379492064533,-0.224205287280945,-0.537022100206165,-0.583596174946806,-0.082146590212169,-0.595176015463209
"TBX1",-3.26691787419909,-2.73300807804745,-3.08656863884516,-3.47015956362072,-2.85176573595481,-3.30557449320145,-3.08512913000628,-2.49985740674382,-3.20699707588972,-3.14221871762545,-2.38041208541531,-3.18333945114147,-3.10833108870862,-2.64138397411108,-2.89974450942073,-3.27032677473841,-2.75224188703213,-3.23452448862509,-3.43264568215891,-2.66654748076952,-3.08889717717099,-3.23177181428207,-2.73464310264158,-3.17119315788629,-3.02675711573036,-2.48172544733678,-2.83073449616799,-3.03190665536767,-2.83193714962513,-3.2751592224244,-3.3540906864252,-2.79229132582236,-3.00832649907654,-3.34621974727383,-2.60495328190299,-3.28123776849373
"TBX15",-1.27728547210735,-0.76404108346374,-1.06627370724383,-1.27540333912394,-0.818201480780469,-1.08746271757291,-1.26499753188406,-0.677266299838696,-1.1770574534001,-1.20266371249435,-0.597731364227504,-0.993990374902013,-1.36997366199457,-0.681842349982615,-1.24115214326551,-1.22991084403263,-0.681826497679731,-1.07322499879514,-1.30679994220872,-0.589852583861623,-1.1395267951705,-1.27865027969805,-0.68633475213212,-1.06583301791752,-1.26750186405717,-0.567342613167212,-0.989056151061837,-1.14109903324953,-0.584075967043671,-1.08081054864627,-1.14436499721952,-0.706555351435886,-1.11972780932588,-1.24628440047922,-0.591023517598278,-1.17797062885545
"TBX18",8.40950509530699,7.53459492523402,8.13230369465035,8.04401899245028,7.70782769827686,7.82834001456618,8.0449371763947,7.40139736305601,7.68870778638827,8.0610283936466,7.39554029731894,7.82700407202095,8.44732008840004,7.66480028512975,8.2378540171804,7.91570897333864,7.33009020859487,7.7447557119753,7.85077224703089,7.24485095588344,7.79405540319702,7.86897426236277,7.27417659781511,7.77484779849114,8.16825377360183,7.56766304727697,7.96896551535747,7.74626034262107,6.87824383846014,7.43503900918654,7.74901375887772,7.18422164960298,7.72377022344653,7.78440594115899,7.15578973967533,7.77061635552304
"TBX19",2.14683017397411,2.14787294891052,2.16505121268447,2.57574930641426,2.60900396098391,2.62241724168365,3.01487306039182,3.22960662196984,3.10155609946854,3.13911828685886,3.09863353590614,3.09672304014521,2.82565989118861,2.51259119544458,2.80002143906081,2.78216201434371,2.87545056602808,3.1382133121102,2.4597414338109,2.99958678234714,3.28398130678037,3.02164938845858,2.97305196897937,3.09867213013746,2.64470060453013,2.52748119269911,2.55618553132555,3.39815265849865,2.49971337976047,3.34724711564419,2.78407253622364,3.02673508257689,2.98381592583383,2.68938560799413,2.92683292704881,3.29759062682999
"TBX2",-4.36991504247432,-4.001099717971,-3.97558414141541,-4.28614440404092,-4.05573147714333,-3.91505276999399,-4.02710721843966,-3.68720246904009,-3.90053402597665,-4.11255743042095,-3.46172297383508,-3.97133800189498,-4.18618832844989,-4.04026310821576,-3.63579946895564,-4.16085631519716,-3.90908324304681,-3.87416438681077,-4.41910866805169,-3.74221562704787,-3.74946894098037,-3.97498453702212,-3.91454533125323,-3.80480379765027,-3.94359643498476,-3.80227474334836,-3.53589080787567,-3.72390217363981,-3.74253670900254,-3.7838908072671,-4.17912059780012,-3.81618855453273,-3.79227786342896,-4.16633801211974,-3.51685730179264,-4.01179639736341
"TBX20",-1.32338214858062,-1.26044554939645,-1.27858763479253,-1.33268567495374,-1.39772046080345,-1.31454033878436,-1.41499398438483,-1.46230628295046,-1.3805729950057,-1.45372401106801,-1.39294708409512,-1.38061067993757,-1.38532926582452,-1.40070690747103,-1.21837946762744,-1.4703853366564,-1.37396631496612,-1.30837494441923,-1.40603916726218,-1.30637584563908,-1.44473496641206,-1.43202330459986,-1.33226527479094,-1.30358824318008,-1.29958963946682,-1.33664579759154,-1.19694183107136,-1.32626327894338,-1.32009645737016,-1.29745158883194,-1.23630065042444,-1.39268034474382,-1.43701145844654,-1.40780433434694,-1.35165098995489,-1.42560678090601
"TBX21",-2.4836860710326,-2.75369519001452,-2.31661219534038,-3.03266416461826,-2.82463656867721,-2.75653333569901,-3.08620270279862,-3.34339218246945,-2.88683074423267,-3.0829300807503,-3.26761588670834,-3.0225469444026,-2.70056821744304,-2.71730248044354,-2.21010740609366,-3.15805650105643,-3.20558514646264,-2.87013479586935,-3.04594414581688,-3.10672272461604,-2.89601255340931,-3.22146600499677,-3.31332872027756,-3.04558929564589,-2.42166967238424,-2.64318255017568,-2.12054823385257,-3.07209697828169,-3.00422953791033,-2.97976762838368,-2.92142249311352,-3.26315587691689,-2.77909301346398,-3.12841336294329,-3.2676423044844,-3.08522413062542
"TBX3",0.216807777507343,0.276164374512922,0.0566805415497714,0.0311650835029576,0.102165976230651,-0.0198646784873646,-0.0756421368178196,-0.136485693313456,-0.131107010569745,-0.158405475101177,-0.24933179000653,-0.149815188353914,0.201771454414395,0.278412472439868,-0.172984428502474,-0.0894330429580499,0.0272413464747449,-0.0925737032763422,-0.0789432201447495,-0.0962771372244598,-0.11047543702121,-0.0811457354432105,-0.116428358916773,-0.0565548563915394,0.0415879800021818,-0.0174297623066553,-0.104985618849383,-0.342715336296969,-0.0244526688541718,-0.1207588966268,-0.0484697084520362,-0.0987934544760014,0.0118574900503345,-0.0925665314739128,-0.295198336377871,-0.0656272795169514
"TBX4",0.848954124231048,1.09352930391432,0.938303398464412,0.661820269605004,1.10763553197918,0.673916730687321,0.775700050068599,1.06470309607008,0.650452960669186,0.808802500795124,1.12429710838705,0.798318931637171,0.87837831926495,1.2022690839819,1.00427054864922,0.719067747253187,0.901226997496406,0.749501264427268,0.649608843617946,1.01896398346762,0.760879954897478,0.692786805881522,0.938388883843745,0.697214945877051,0.92548374887104,1.24734531635946,1.01805375629028,0.855273909910356,0.904095576896205,0.695121624583843,0.741955767691076,0.906686415959333,0.808556950989934,0.642929972516247,0.969202589559997,0.673385224971626
"TBX5",0.293023808826847,0.584316925460036,0.445498964453264,0.168278358345785,0.524187925370037,0.1571724262321,0.191268871414821,0.542517349936057,0.16537799644972,0.295280255111954,0.511828248293158,0.249608519085878,0.323459440908772,0.71017910235675,0.491340392566918,0.198389459810062,0.383636819483355,0.240991266939502,0.153877282824337,0.473055950185386,0.249689643090412,0.146847312087788,0.374741769715375,0.211068293691097,0.396438381640206,0.741498083659798,0.523901664381333,0.324496492474364,0.38532126589614,0.195352542134444,0.194846826076005,0.373202061673255,0.292864556797231,0.0913759636428575,0.428160839851735,0.155049828195819
"TBX6",-5.65176421013745,-5.32971905936351,-5.27676957642231,-3.6446120608595,-3.94968343328296,-3.51127997940103,-2.8710228510032,-2.48843277779415,-3.10139066497615,-2.72887187864362,-2.30599667628941,-2.95820364377792,-4.54449395622129,-4.9222990536716,-4.56429668245155,-3.13297588526499,-2.94890048995904,-3.09701696591892,-3.97835149138275,-2.76797732039357,-2.86279972454613,-2.7918782668619,-2.7995477349971,-2.83515573376272,-4.67191788014237,-4.82278623267861,-4.66694828588666,-2.22935185326378,-3.50409035485921,-2.80687241217915,-3.72240182435684,-2.88210250140176,-2.99843133579156,-3.38494815747942,-2.6004941807397,-2.80709467360607
"TCF12",3.12658651711583,2.89660684097512,3.31854395213673,2.61471135855607,2.58380358986519,2.83482542770774,2.38990494822512,2.15820614475727,2.80175731892167,2.48986154295019,2.10184806446035,2.63896414477738,2.84849663829931,2.82601090506757,3.18578668118947,2.53974764825978,2.19896154858499,2.86856547987861,2.74454996406765,2.38082788413748,2.76499214720944,2.42200992691046,2.22653852878508,2.70765902504953,3.21224432269072,3.02072255410752,3.43722805571545,2.66657465005238,2.33066385709434,2.97841164541593,2.82776333629399,2.23765191467668,2.78262712908826,2.58688747815508,2.25868454197795,2.61865819498905
"TCF15",-4.33624014904065,-4.57501598257783,-3.87950023169661,-4.25431541212844,-4.36024574468984,-4.41754238506979,-4.32225620209974,-4.3401415573849,-4.35050208727316,-4.4496475766546,-4.32000678427329,-4.31232867101339,-4.34127542378929,-4.59276596835509,-4.06447732657787,-4.24869743214585,-4.533575180173,-4.51043022243663,-4.24175011626577,-4.48589401937414,-4.40426572853609,-4.33442757138089,-4.53686507875461,-4.34160044859349,-4.15621520249562,-4.53713001683541,-3.83315383673705,-4.28512108684505,-4.15856784082678,-4.48693893693232,-4.35003115032402,-4.50271015168986,-4.27503640349153,-4.2219663671513,-4.32207219003118,-4.57778193704477
"TCF21",-4.35964052558677,-4.32889381605407,-4.12890980248917,-3.8684048921914,-3.77071655109315,-3.5667963168372,-3.70319297405777,-3.68142287540339,-3.57239261488514,-3.85881461624517,-3.674166614466,-3.52441501012208,-4.4542261407896,-4.42050180325018,-4.08965476109141,-3.76690013126516,-3.84733230167524,-3.66575886395025,-3.62855944309863,-3.69845358806599,-3.60943671226018,-3.66915160516282,-3.64531575740834,-3.62655385463623,-4.35257841568858,-4.29295698771062,-3.9215721736978,-3.71203798206556,-3.56764313726229,-3.47135841500399,-3.63506677051137,-3.62997848421197,-3.44170109473553,-3.66755093692854,-3.56951106600207,-3.63021830191837
"TCF23",2.65864805090765,2.50457491590784,2.32529761592571,2.47576172981621,2.26704389477268,2.30947671230939,2.45685224722655,2.14250421176278,2.12745785331681,2.44695801856768,2.17172887499248,2.2153224031425,2.50378275715287,2.29285363977048,2.21988700854178,2.56864455889887,2.22647514909551,2.14205497497641,2.53949299499725,2.20132329314473,2.14496624285237,2.52242892903167,2.34302303020608,2.21797110715752,2.3938262376377,2.21558216686292,2.18733813237959,2.31538142912502,2.31851436229186,2.26620777970159,2.59661779709307,2.26908431816284,2.16844999096724,2.55755263474656,2.26124376858961,2.16397150884148
"TCF25",-5.54281965161028,-5.62264570916592,-5.49812054176394,-5.82780095864477,-5.89342344255296,-5.82647566554571,-6.02570904666778,-6.08291345317861,-5.84644903166415,-5.99970933402321,-6.14128088151301,-5.91975351851705,-5.63819621909244,-5.65991305098394,-5.58347069838683,-5.96926013433864,-6.00072468098753,-5.85671794808243,-5.81912593086123,-6.002222313694,-5.85309427490401,-5.96715781341623,-6.01692374978452,-5.93367798808924,-5.55352641101062,-5.61914420483551,-5.57581062363477,-5.99032989518052,-5.99111925041366,-5.84061026918442,-5.80640886645342,-5.97120381664196,-5.89139875597431,-5.85283586621034,-6.00596349755773,-5.85376143726455
"TCF4",2.15956443629505,1.74871840179325,2.26743277402819,2.15128341602599,2.01352032568361,2.02294050183127,1.98720439230574,1.77646455283769,2.05011367390198,1.95665135728452,1.60853775360268,2.00705498456982,2.02770007618962,1.69149723444848,2.1693729444487,2.05588924001167,1.69583153256011,2.07406394031004,2.1405194277845,1.88440684794048,2.13088785318419,2.05204181884676,1.75045638143146,1.94904018061008,2.26888827072912,1.76962381830361,2.22427023497858,2.14863770271155,1.88474084130018,2.12132056006701,2.21393301441744,1.81791216962897,2.03856064319358,2.04015148032441,1.69499232912528,1.97424149127603
"TCF7",0.354405898313777,0.0995976166813322,0.370434717228413,-0.156580435351978,0.000224504512432654,-0.0484463760217017,-0.306503189111707,-0.516289933306223,-0.0626423395891288,-0.344448856320093,-0.713958970007132,-0.169563150279346,0.159091501293304,0.0158083009127278,0.200787697768077,-0.245637226482822,-0.498413810681813,-0.157531595808126,-0.088051207072089,-0.379095346395305,-0.00274766705608862,-0.269713411431606,-0.554972445028162,-0.103944448876845,0.243985896431072,0.098405023479597,0.356550282245466,-0.270587802130737,-0.382080638956168,-0.124739884703788,-0.00838879133249292,-0.474762939620955,-0.0632948813077594,-0.182525592521364,-0.55137311221582,-0.236658247497033
"TCFL5",2.83569917973958,2.71720026706138,2.66551397913461,3.53213971238735,3.09062555006702,3.42077271653122,3.41816216521286,3.44415683771229,3.27951536846903,3.42946744345188,3.49361754407835,3.44050496049448,2.68996893837352,2.78163573858562,2.56512528283233,3.39821678980167,3.53701464979975,3.44957023536773,3.43300661874481,3.48872224758457,3.35702110434905,3.42685831968104,3.44629525259745,3.37701390422706,2.65079216128844,2.642536886425,2.66629550946363,3.28837427289933,3.56659106241596,3.33536821850617,3.39192613029764,3.48881477926188,3.35636892869838,3.50132210969572,3.43664049547224,3.3328306452294
"TEAD1",3.2690280502008,2.95085213516281,3.57062543760696,3.64289022835075,3.05570806110414,3.91106092816139,3.39229334158064,2.97588469895296,3.90238525277991,3.49552576256668,2.93094640823413,3.76266679434442,2.87105039656298,2.80477894660746,3.46894289160524,3.49847438017083,3.02147630801407,3.90738543146513,3.81790575537036,3.22378491449411,3.86141644415952,3.44959756024504,3.10122719422239,3.79119304482085,3.25906879016655,2.96260223723477,3.74073238170394,3.70678559947579,3.26425871073492,4.13913725454982,3.97047906753254,3.21245837105056,3.81585191417679,3.64785610022252,3.14810483235507,3.76235568946304
"TEAD2",2.26556740373173,2.11109130519071,2.40957526205141,2.18631415256009,2.2144542723134,2.19547113940137,2.20931071118058,2.04573564363023,2.26429436067977,2.21077862266988,2.09114687520523,2.22923540116732,2.40940249856571,2.11256694216085,2.47559992016675,2.24459853946229,1.99486099601368,2.20514543222964,2.14553407068299,2.06367133306497,2.24548028391188,2.16490700929989,1.979718237747,2.20052494223183,2.40250916666294,2.17808174917945,2.49941293625871,2.21608556460581,2.04089343994839,2.17354324085541,2.11004587929387,2.02724448279033,2.23127787165723,2.15252774139993,2.02932655024377,2.17710887907463
"TEAD4",2.46414486383042,2.42924329941018,2.71322472197289,1.40672562599287,1.93540677826286,1.6696392510725,1.37682922156617,1.37146613655155,1.72419336403522,1.33445040117801,1.36618943777477,1.60507338174387,2.31871840166655,2.37594397564953,2.67830018527959,1.50133342940499,1.4256825563245,1.76054605938381,1.75109278940648,1.62344449774299,1.75921874916669,1.33783260065847,1.32608884512318,1.57691339223946,2.54693116908966,2.52944021570889,2.86110373768978,1.52807766507039,1.60780083056137,1.79923595843516,1.78814756229334,1.55767845516438,1.71312213041483,1.45069004896835,1.46422546166685,1.57298027299618
"TEF",2.38074563366234,2.49449707438976,2.42661949706545,2.58419019038349,2.48974807383198,2.35450803574397,2.34400435345079,2.57481393751309,2.42128852414459,2.32834652303897,2.59597008742797,2.43346518636812,2.12965329680278,2.44087660499127,2.32387707312584,2.44044081943405,2.67173125274266,2.39395966436152,2.54195036798005,2.66554260092419,2.39639271430092,2.38215353427264,2.59702592163084,2.39071798887484,2.25294268313024,2.65714590245957,2.25098159933885,2.4222539296419,2.62064689354417,2.40792883738296,2.58436154956684,2.70633631458607,2.35911544151772,2.4454371591909,2.56559098472536,2.45176914856998
"TET1",-6.06035828483383,-6.18810826216819,-5.97773582109997,-5.07039429777327,-5.54044952183169,-4.95921911942135,-5.02605751507422,-5.09962002514129,-4.91586892985878,-5.03771379728591,-5.20910227558892,-4.93124285575164,-5.96071516895742,-6.21173407954963,-5.99847062066493,-4.98481379446021,-4.99445809837404,-4.92662594685518,-4.97806820286518,-5.02477705436428,-4.80701436587963,-4.97884538872828,-4.92062358402725,-4.80008659997522,-5.78013634434688,-6.00037372450044,-5.88878701508001,-4.7959841121253,-5.00849285873681,-4.5473674763368,-4.86997515435059,-5.1327344639303,-4.89052245009994,-4.82292914076809,-4.94846120961025,-4.87545774486136
"TFAM",22.2053557975541,21.8603190935671,21.5535880798797,19.612758347553,20.2166509433962,19.3885498059731,19.0042520892699,18.8902815313987,19.4999414600758,19.1923683837854,18.481596819127,19.3044871206944,21.4934013953137,21.5670168355843,21.1065196641569,18.9834094526866,19.2464626104771,19.2353117744059,19.8324244017072,19.3346807916156,19.3452795197012,19.1619159979262,19.3406433827779,19.1057166200143,21.6450393262821,21.5646605974532,21.0578182953649,18.4954861790976,19.2311565957641,19.0223290818473,19.6391428094306,19.5288863965614,19.3635851343122,19.5119985707465,18.9088136352566,19.3870612373249
"TFAP2A",3.12000674466907,3.25985982115505,3.37822750201776,2.86235774304567,3.27296604846364,2.95511355151718,2.71902660723011,2.82237752711993,2.89007804935324,2.72104122148598,2.82801664653868,2.90664129579218,3.05301699448281,3.24192501304464,3.33805592247609,2.7744884101114,2.90077351688796,2.76468163575408,2.73716740726723,2.83506383497763,2.89662882435614,2.68655234026899,2.84872940036369,2.89517538073139,3.00925009597385,3.31596624691492,3.3917421574862,2.75119690221424,2.91584487255098,2.90901987575231,2.78346454926168,2.84372412232753,2.77626364344517,2.60890020068924,2.74878677445885,2.98666934859347
"TFAP2B",3.29183513607047,3.47329019180262,3.56818675595625,3.05637300268626,3.39963278165807,3.12134242125219,3.16126194563858,3.02670306321793,3.00861348572106,3.12408594945421,3.32566839986916,3.12559803206015,3.15187657925167,3.33194541989415,3.49780320908351,3.1498104578638,3.13460615734531,3.06599150565568,3.02452646191472,3.14286482084969,3.14279034544198,3.07992012866138,3.15845119332292,3.19314024496096,3.4943538586025,3.59813021332108,3.62456268940275,3.27915069996622,3.09925355744995,3.07835175185936,3.02882730414774,3.17247662187769,3.20988268499081,3.05412163859839,3.19019545364765,3.01369942916227
"TFAP2E",-5.5727914425166,-5.34770504922868,-5.40079169861764,-4.10583192367345,-4.09925894790197,-3.99265976605098,-3.12108637292517,-2.81464971321329,-3.34628297867695,-2.89104488726184,-2.76686445523374,-3.33713039013742,-4.046817901974,-4.63676381864045,-4.24402821325431,-3.64868835054894,-3.36383842496578,-3.27629978609609,-4.58236642680775,-3.20951646074173,-2.91781444843933,-3.18734995273992,-3.23501162075848,-3.23206258853957,-4.39178000659516,-4.62960024530791,-4.53017618603135,-2.33046301343734,-4.41163288829159,-2.78959272859683,-4.02877171732875,-3.23457380716919,-3.26775359084173,-3.9008649373499,-3.11566080308961,-2.95686472327024
"TFAP4",-0.490193160736863,-0.129999348830918,-0.269504989740995,-0.622298012087986,-0.382736044146796,-0.440392325737637,-0.593496954883883,-0.278914087268805,-0.497605872954353,-0.662810310386957,-0.298873965272252,-0.463812029408047,-0.50290004646266,-0.270666010203206,-0.093185101647405,-0.564458621706934,-0.300098848829518,-0.496430956319734,-0.607659132722553,-0.214939742648739,-0.476254645283331,-0.653436810139268,-0.327791107281541,-0.48670352546528,-0.32223207552776,-0.0702916204000727,-0.117314976028647,-0.613134321179275,-0.252155360013837,-0.499721359138228,-0.506812807431732,-0.306580108616784,-0.444528798333624,-0.648137272116474,-0.282716014782944,-0.551415485360036
"TFCP2L1",4.0236936168331,4.0659248611771,3.51919255490799,4.24006872412414,4.06013784587243,3.76177373989821,4.10681780119259,4.20185912565607,3.77474880341982,4.30209380736643,4.23827240949999,3.78864063810991,4.30377536471668,4.17792723841107,3.72550861092596,4.28697826761858,4.34583261538195,3.90380325076735,4.12656576550527,4.2165827774335,4.0096023046023,4.26691710695472,4.32973598759884,3.87633428738005,4.08116017259888,4.09059534573894,3.56244156883014,4.29752922882375,4.01017920192934,3.86950951087784,4.22154948148229,4.27175986165183,3.79541260672493,4.12765870373275,4.19451057009484,3.93199103502641
"TFDP2",5.07358909817911,4.76198138534884,5.07578693953449,6.61171048481337,5.53920072147756,6.57175308024476,6.08903296786133,6.02967792822836,6.43997787061555,6.36346080812295,6.06507339729303,6.50508103911079,4.81277050347336,4.66559303498267,4.77485545699777,6.41325183483933,6.29035182407091,6.57017275685833,6.62930514732678,6.14507631575377,6.27081390794449,6.41060284951317,6.24109315362827,6.32224000070783,5.03739414880651,4.77220588448681,4.92263583769467,6.43332669347213,6.52375892688703,6.68055603003074,6.73003457810792,6.34154194132967,6.26586263735182,6.63256406128755,6.27438477839028,6.53543255446365
"TFE3",16.4487296433888,16.402600460414,16.9394544785735,16.482910819666,16.5941745447422,16.7526393431555,16.7953058493337,16.5026201773544,16.6859911776626,16.6148534496747,16.7837118610196,16.7937793870363,16.3395296536129,16.3188471821984,16.9629624125175,16.6988339332942,16.3925456949003,16.7550199691673,16.5195103544255,16.4675279817299,16.7683759529321,16.6111361896471,16.4054803839146,16.8503256913707,16.4621087990204,16.4156857350604,17.1594284591444,16.6466559938208,16.4758686573339,16.5793968521226,16.3185743098338,16.3522910670352,16.8818054008189,16.4853589222976,16.4760612939958,16.5930428109948
"TFEB",5.32135580986489,5.45052285144121,5.47657593015405,6.35456689226402,5.97219203103662,6.49361534616239,6.66541150812687,6.51764202040204,6.30195895919033,6.56226517304958,7.03097676184649,6.47460421426154,5.37009226861869,5.33022754744213,5.5992389705726,6.57588042139309,6.6274572145712,6.34754258895651,6.19241135833109,6.51801510604871,6.46029759116448,6.54171865662569,6.54332149665441,6.54197521483635,5.32691267821047,5.44882449338367,5.71754115357389,6.70809641046487,6.47627651566957,6.29860197675534,6.1488699505654,6.47120314294889,6.57584277116051,6.37692548405153,6.67790705864068,6.34872526469299
"TFEC",-0.448238835951356,-0.979698419414125,-0.127758169962712,-0.788888566656305,-0.839993809976971,-0.306912849028148,-1.0136237102084,-1.36049319178173,-0.565337206336483,-0.853753587751647,-1.48374798991028,-0.48882301749671,-0.869132456626901,-1.18563326811454,-0.302363063136021,-0.842784403933012,-1.32927419923666,-0.513457407081995,-0.668587943286678,-1.35024253763773,-0.481031113651385,-0.892136630049928,-1.35438115012424,-0.565414015260984,-0.709943079070779,-0.970241851805964,-0.135825080153419,-0.930876941818843,-1.11459068267483,-0.371855617090942,-0.719375274626713,-1.29026213006789,-0.518143123010438,-0.821018413619342,-1.32565879626566,-0.512365776936751
"TGIF1",3.81116812850292,3.86593180245812,3.84392706236392,2.19014004567083,3.21533238858914,2.18420233087369,2.18512741603555,2.14368094896077,2.11208912565125,2.18161429985947,2.15884068502894,2.2451192660223,3.79354526881934,3.85566277661855,3.94255889589141,2.25684159704094,2.12742850720848,2.18032231403478,2.07862129335059,2.07235731620706,2.15105090393876,2.20054249310157,1.9394466772479,2.18404231368831,3.78886427051424,3.99271223917002,3.99300243089327,2.31519876417011,2.11077427369253,2.14001229815341,2.05204563944125,2.13928470357145,2.2397715912848,2.14554639438673,2.06378830349887,2.14090240518389
"THAP1",4.65104692714784,4.83101515462123,4.80066003643377,4.61928153694432,4.93201515559394,4.71145935180347,4.89616803612697,4.95537791643952,4.80785615995083,4.83181327453406,5.19949242858719,4.81219482748425,4.64980091455082,4.836388631478,4.97706984543007,4.75115244023649,4.94314497185728,4.7838931533854,4.67656501949426,5.01052076210982,4.86292238030562,4.83690887374003,4.88734203799106,4.8599423577386,4.8520345104187,4.9498496201898,4.97447977900555,5.04232139342038,4.81151415224974,4.77115441260477,4.71683199814266,4.94583732651339,4.92660843172505,4.76345846518547,5.08267781128182,4.73498748323833
"THAP10",1.09785941575075,0.805185425213797,0.817186668185727,2.0216768306798,1.34798981011579,1.99339731165581,1.72772632870982,1.64909112869983,1.91092282433257,1.7852412307775,1.46701717904636,1.90812105265696,0.966033847984321,0.695224079187628,0.531869693427873,1.86440305387994,1.78151864702946,1.91771699825478,2.17277362419517,1.80222455983939,1.85064418950118,1.94145423152567,1.9319071045079,1.87807848718744,0.634875834233337,0.447290760251588,0.43296968957799,1.37148479633226,2.14235613090967,1.81094972317189,2.00903421329021,1.79704525846893,1.74303635344005,2.08291482445795,1.70543806419786,1.99286125325242
"THAP11",-3.93051629404956,-4.00104081197775,-3.97574641600916,-4.61742806464754,-4.18926846899964,-4.5048681467753,-4.49730566634981,-4.48132853297236,-4.46946683681062,-4.47793174886061,-4.48904670678981,-4.52510565746776,-3.83915368374417,-3.94702792097521,-3.88343721147166,-4.52535517726153,-4.43131803488064,-4.54210210415269,-4.53039971637328,-4.48634005315066,-4.45186295360945,-4.44670738460167,-4.49977701264834,-4.51092562743019,-3.86977608619925,-3.86213628410223,-3.89031969657758,-4.36833549194695,-4.49934169962839,-4.42897743563334,-4.4069902024298,-4.49366222028906,-4.46326354327609,-4.48015973782234,-4.45653584971879,-4.50552244448958
